"","time","factor","gender","stage1_0","stage1_1","stage1_2","stage1_3","stage1_4","stage1_5","stage1_6","stage1_7","stage1_8","stage1_9","stage2_0","stage2_1","stage2_2","stage2_3","stage2_4","stage2_5","stage2_6","stage2_7","stage2_8","stage2_9","stage3_0","stage3_1","stage3_2","stage3_3","stage3_4","stage3_5","stage3_6","stage3_7","stage3_8","stage3_9","stage3_10","stage3_11","stage3_12","stage3_13","stage3_14","stage3_15","stage3_16","stage3_17","stage3_18","stage3_19","stage4_0","stage4_1","stage4_2","stage4_3","stage4_4","stage4_5","stage4_6","stage4_7","stage4_8","stage4_9","stage5_0","stage5_1","stage5_2","stage5_3","stage5_4","stage5_5","stage5_6","stage5_7","stage5_8","stage5_9","stage5_10","stage5_11","stage5_12","stage5_13","stage5_14","stage5_15","stage5_16","stage5_17","stage5_18","stage5_19","cp"
"1","12:17:19",4,"Male",6.28847,2.62927,1.32918,1.01748,1.6037,1.00932,2.71269,1.1852,2.57489,0.85334,1.92496,0.94294,0.84435,0.70935,0.83364,1.84419,0.78866,3.70249,0.94923,1.21943,11.29415,1.05947,0.97249,1.82683,3.56939,0.63161,0.72515,0.84512,0.97167,1.44955,0.87079,1.16162,0.8011,0.72799,0.72913,0.77936,0.6536,0.68486,0.7253,0.69643,3.99426,1.10262,2.07535,0.80136,2.15223,0.62339,0.5313,0.58743,0.63725,0.67701,2.4948,1.00981,2.6539,0.68784,1.90165,0.87414,0.87708,0.84092,1.87999,0.72952,0.03061,3.70199,5.74164,2.26502,0.87493,2.9272,4.12858,2.58217,5.37872,0.81961,1
"2","12:21:36",2,"Female",0.96048,1.14943,0.98147,0.76248,0.69109,0.77809,0.70952,0.70717,0.69781,0.64429,2.14004,0.7591,0.61439,0.79871,0.55448,0.69604,0.81419,0.79762,1.14835,0.7619,5.76758,0.81525,0.83289,0.64676,1.21046,0.75741,1.02427,0.77235,0.6716,0.84597,0.69841,0.78175,0.96787,0.56799,0.75179,1.44451,0.67728,0.62757,0.66172,0.51967,1.30135,0.78914,2.41151,0.77355,0.60769,0.65043,1.29704,1.04719,0.58321,1.01659,2.31552,0.01453,1.01866,0.70249,0.98186,1.30002,0.57905,0.61813,0.80202,0.6357,0.70881,3.06803,0.57121,0.61929,0.54292,0.49623,0.84743,0.74041,0.76241,1.60372,1
"3","12:26:50",4,"Male",2.89368,1.37056,2.08636,1.33253,0.75074,1.15213,0.98377,2.63939,1.25364,1.06948,2.20692,0.90435,0.66112,0.70155,1.82415,0.67193,0.64886,0.77168,0.67097,0.6646,5.50041,5.23111,0.97407,0.71007,6.7009,1.53284,3.06665,1.12348,1.34311,0.98863,0.75126,0.61243,0.59131,0.61349,0.62839,0.46383,0.53119,1.21582,0.72294,0.48992,4.98771,2.18139,0.76111,0.63284,0.70776,0.55802,1.12442,0.71174,0.54173,0.94296,10.09942,0.6841,0.69353,5.53462,1.42463,2.3921,3.98813,1.14207,0.66191,1.21475,1.55531,0.70634,0.58278,1.00839,0.64536,0.99045,0.53764,0.72126,1.16845,0.50759,1
"4","12:32:44",1,"Male",2.90335,4.15732,1.06954,0.68013,0.59962,0.66694,2.26251,1.56785,3.74372,0.68251,1.5681,0.91632,2.09464,0.73276,0.69677,0.77207,0.60762,0.91131,0.62822,0.62727,1.28867,7.16987,2.12212,0.76357,1.20431,2.45363,3.69804,0.72209,0.77349,2.61485,0.58291,1.4921,0.77994,0.88336,1.28911,21.35927,10.90326,2.84068,2.85793,1.93628,9.00407,4.2166,2.63346,1.47569,1.48365,1.34867,0.70864,0.67856,0.68301,0.77179,2.61581,3.57865,2.7742,1.31695,0.62271,1.3165,0.70273,1.53487,1.84081,2.78569,0.56853,0.86525,0.89196,0.80763,0.54421,0.79339,1.1309,0.60188,1.18899,1.83813,1
"5","12:39:01",1,"Male",2.31163,1.25925,1.22576,0.9889,0.91253,1.00809,1.00229,0.91637,0.90978,1.01865,1.02622,0.82053,0.65382,0.50765,0.97738,0.95035,0.85349,0.8297,0.66304,0.64064,3.01728,1.30519,5.23906,1.40566,0.76099,0.68667,0.60295,0.90634,1.26142,0.60663,1.39135,0.73373,0.65631,0.90316,0.84279,0.55371,0.80336,0.50789,1.78837,0.59123,1.42277,1.0887,1.23488,0.73901,0.6322,0.71593,1.31498,0.67324,0.75706,0.75147,1.71694,0.91437,0.80804,0.7198,0.99574,1.72224,0.97813,0.99059,1.02589,3.3439,2.00119,1.40985,0.98403,0.94472,0.75211,0.57204,0.75127,0.62495,3.6768,3.0665,1
"6","12:43:46",3,"Male",4.56451,1.17086,2.11856,1.11414,1.62113,1.05925,1.46891,0.78721,2.21427,0.83546,1.92194,4.41173,1.20058,0.76848,0.76343,1.02383,1.18677,0.68999,0.55383,0.64272,1.47342,2.15461,0.80475,0.55074,0.96518,0.89348,1.03603,0.70176,1.10486,0.76299,3.23647,1.0273,0.93094,0.98692,0.67787,0.68865,1.00268,0.6297,0.6704,1.51215,4.37846,3.25244,1.01007,1.23533,0.06177,0.9443,0.93754,0.71464,0.45198,1.08976,4.12554,1.63241,2.44832,0.83248,1.20617,0.46171,0.50957,0.63663,0.68312,0.51842,0.86477,0.60472,0.67225,0.47819,0.71084,0.37523,0.06611,0.38876,0.6714,0.68368,1
"7","12:47:01",4,"Male",2.37599,1.52758,1.05861,1.20415,0.90743,1.79583,1.29581,0.98808,1.18492,1.18686,2.70066,1.50632,1.01233,0.79092,1.29397,0.63003,0.62113,0.79775,0.77633,1.02628,1.955,11.32178,2.38443,3.78704,2.61261,6.09248,0.97486,1.30313,0.99251,2.02205,1.03777,0.72319,0.81066,1.10506,0.71482,5.905,0.80366,1.51916,2.20959,2.11518,4.30797,0.87576,1.35962,0.82176,0.74029,2.28,1.55244,1.18095,0.71774,0.94353,3.34641,0.59159,0.96726,11.29455,3.29122,1.07452,1.24431,1.71682,1.99763,1.27807,8.34403,0.96426,1.84659,3.30819,0.86024,1.07453,2.44539,2.8031,1.04381,1.06033,1
"8","13:13:36",4,"Female",4.40486,0.88709,0.90279,0.63412,0.61374,0.51706,0.71907,0.81634,0.57637,0.55349,2.44553,0.73151,0.62862,0.62109,0.83671,1.16006,1.26144,0.61927,0.59151,0.64373,1.23842,1.25881,1.47733,0.86676,0.94612,1.48392,3.71176,0.91376,0.62699,0.56521,0.68277,0.66504,1.21857,0.83327,0.66846,1.17073,1.4059,0.6329,0.75752,0.63346,4.45141,2.1777,1.61651,0.67809,0.66768,1.10844,0.71854,0.6144,0.64479,0.79898,3.08034,1.70468,1.12171,0.6642,1.16881,0.60442,0.61983,0.72621,0.71193,0.71664,0.61146,1.0902,0.7086,0.61791,1.04842,1.00122,0.86713,1.06397,1.31708,1.07823,1
"9","13:16:57",1,"Female",1.73848,1.11918,1.12728,1.20836,1.0753,1.61639,1.9222,1.99167,0.95245,1.72407,1.16407,0.69213,1.86517,0.90032,0.9546,1.20543,1.01364,0.87169,0.95283,0.58661,1.81505,1.44218,1.38655,3.45693,1.02081,3.24632,5.45723,1.52997,0.69761,0.54667,0.56249,0.56551,0.46319,0.44758,0.64592,1.57769,1.95189,0.65791,0.67237,0.97573,1.96317,2.6369,2.99201,0.93587,1.78176,1.64874,0.67621,0.50932,0.53731,0.72069,2.31298,1.83947,1.16014,1.79183,0.70443,1.17706,0.58036,1.09497,1.24021,0.51852,0.84569,2.50781,1.48954,0.78007,1.94459,0.81548,1.03848,1.15526,0.66401,1.11218,1
"10","13:22:47",3,"Female",2.86038,2.27021,0.72976,0.83783,0.81321,1.16377,0.77089,0.83593,0.64478,0.70409,5.56341,0.6231,0.53162,0.58407,0.73712,0.6457,0.59366,0.60788,0.60223,0.6476,1.9812,0.85481,0.64785,3.07809,0.67391,0.66395,0.7515,1.55032,0.64053,1.1466,0.64427,0.98931,0.81604,0.63194,0.90682,0.55735,0.72591,0.44642,0.7169,1.0741,1.68068,0.93163,0.6922,0.81479,1.10287,1.05071,5.21037,1.01407,0.79877,2.22168,8.62661,0.90761,0.68979,0.82618,0.63402,0.65285,0.58696,0.5376,0.54667,0.75096,0.54016,0.75649,0.58068,0.64871,0.75135,0.58542,0.63896,0.56074,0.51412,0.68656,1
